reading_id,machine_id,timestamp,avg_fuel_consumption_rate,idle_fuel_consumption_pct,rpm_variance,coolant_temp_anomalies,productive_time_mins,idle_time_mins,vibration_anomalies,overload_cycles,over_speed_events,tire_pressure_deviations,error_code_frequency,battery_low_voltage_events
500274,20,2025-08-27T23:54:00Z,10.894,28.9,33.71,1,3,12,1,0,0,0,0,0
500275,20,2025-08-28T00:09:00Z,18.058,3.1,60.79,0,15,0,0,0,20,14,0,0
500276,20,2025-08-28T00:24:00Z,14.727,8.2,81.76,0,15,0,0,1,19,11,0,0
500277,20,2025-08-28T00:39:00Z,15.932,5.31,75.81,0,15,0,0,0,17,10,0,0
500278,20,2025-08-28T00:54:00Z,19.68,9.52,56.47,0,15,0,0,0,14,13,0,0
500279,20,2025-08-28T01:09:00Z,13.429,7.24,26.14,0,15,0,0,1,21,17,2,0
500280,20,2025-08-28T01:24:00Z,13.509,4.46,23.63,0,15,0,0,0,22,19,0,0
500281,20,2025-08-28T01:39:00Z,19.289,7.61,59.61,0,15,0,2,0,24,7,0,0
500282,20,2025-08-28T01:54:00Z,19.602,6.37,64.35,0,15,0,0,0,24,11,0,0
500283,20,2025-08-28T02:09:00Z,17.354,3.24,41.21,0,15,0,0,0,18,11,0,0
500284,20,2025-08-28T02:24:00Z,15.446,6.37,47.77,0,15,0,0,0,22,15,0,0
500285,20,2025-08-28T02:39:00Z,17.805,7.04,41.4,0,15,0,1,0,16,13,0,0
500286,20,2025-08-28T02:54:00Z,10.228,29.63,35.4,0,3,12,0,0,0,0,0,0
500287,20,2025-08-28T03:09:00Z,11.462,29.51,5.0,0,2,13,0,0,0,0,0,0
500288,20,2025-08-28T03:24:00Z,9.801,31.5,82.77,0,2,13,0,0,0,0,0,0
500289,20,2025-08-28T03:39:00Z,9.989,22.59,52.15,0,3,12,0,0,0,1,0,0
500290,20,2025-08-28T03:54:00Z,10.771,31.27,79.81,0,2,13,0,0,0,0,23,11
500291,20,2025-08-28T04:09:00Z,10.999,32.38,65.94,0,2,13,0,0,0,0,13,11
500292,20,2025-08-28T04:24:00Z,12.854,21.41,39.83,0,3,12,0,1,0,0,20,11
500293,20,2025-08-28T04:39:00Z,12.153,28.2,63.19,0,3,12,0,0,0,0,18,14
500294,20,2025-08-28T04:54:00Z,10.805,24.88,68.92,0,2,13,0,0,0,0,10,5
500295,20,2025-08-28T05:09:00Z,11.62,25.14,75.87,0,2,13,0,0,0,0,14,7
500296,20,2025-08-28T05:24:00Z,12.011,27.28,90.56,0,3,12,0,0,0,0,0,0
500297,20,2025-08-28T05:39:00Z,10.999,27.37,43.79,0,2,13,0,0,0,0,0,0
500298,20,2025-08-28T05:54:00Z,11.363,29.93,57.22,0,2,13,0,0,0,0,0,0
500299,20,2025-08-28T06:09:00Z,10.901,21.25,64.36,0,3,12,0,0,0,0,0,0
500300,21,2025-08-27T05:21:00Z,8.689,30.65,47.08,0,2,13,0,0,1,0,0,0
500301,21,2025-08-27T05:36:00Z,9.288,25.38,51.46,0,2,13,0,0,0,0,0,0
500302,21,2025-08-27T05:51:00Z,8.691,34.49,65.16,0,2,13,0,0,0,0,0,0
500303,21,2025-08-27T06:06:00Z,9.245,29.46,37.43,0,3,12,0,0,0,0,0,0
500304,21,2025-08-27T06:21:00Z,8.898,20.87,21.17,0,3,12,0,0,0,0,0,0
500305,21,2025-08-27T06:36:00Z,9.024,21.18,45.57,0,3,12,0,0,0,0,0,0
500306,21,2025-08-27T06:51:00Z,9.001,21.19,44.93,0,3,12,0,0,0,0,0,0
500307,21,2025-08-27T07:06:00Z,9.715,31.17,70.69,0,3,12,0,0,0,0,0,0
500308,21,2025-08-27T07:21:00Z,9.117,27.66,76.17,0,3,12,0,0,0,0,0,0
500309,21,2025-08-27T07:36:00Z,9.147,26.27,78.93,0,3,12,0,0,0,0,0,0
500310,21,2025-08-27T07:51:00Z,19.646,85.53,45.61,0,1,14,0,0,0,0,0,0
500311,21,2025-08-27T08:06:00Z,19.153,76.81,107.94,0,3,12,0,0,0,0,0,0
500312,21,2025-08-27T08:21:00Z,15.962,79.71,95.41,0,0,15,0,0,0,0,0,0
500313,21,2025-08-27T08:36:00Z,16.528,70.01,58.98,0,2,13,0,0,0,0,0,0
500314,21,2025-08-27T08:51:00Z,17.456,84.16,62.6,0,0,15,0,0,0,0,0,0
500315,21,2025-08-27T09:06:00Z,17.196,83.63,77.11,0,0,15,0,0,0,0,0,0
500316,21,2025-08-27T09:21:00Z,17.869,91.58,60.01,0,1,14,0,0,0,0,0,0
500317,21,2025-08-27T09:36:00Z,17.941,81.03,60.59,1,0,15,0,0,0,0,0,0
500318,21,2025-08-27T09:51:00Z,18.246,75.58,74.44,0,0,15,0,0,0,0,0,0
500319,21,2025-08-27T10:06:00Z,17.08,76.94,32.05,0,0,15,0,0,0,0,0,0
500320,21,2025-08-27T10:21:00Z,20.475,86.22,67.58,0,1,14,0,0,0,0,0,0
500321,21,2025-08-27T10:36:00Z,8.474,19.33,89.97,0,9,6,0,0,0,0,0,0
500322,21,2025-08-27T10:51:00Z,8.594,21.88,75.59,0,7,8,0,0,0,0,0,0
500323,21,2025-08-27T11:06:00Z,8.454,16.15,90.28,0,9,6,0,0,0,0,0,0
500324,21,2025-08-27T11:21:00Z,9.779,17.9,55.04,0,7,8,0,1,0,0,1,0
500325,21,2025-08-27T11:36:00Z,9.028,29.33,63.08,0,6,9,0,0,0,0,0,0
500326,21,2025-08-27T11:51:00Z,9.287,17.89,70.76,1,9,6,1,0,0,0,0,0
500327,21,2025-08-27T12:06:00Z,9.204,20.59,91.12,0,8,7,1,0,0,0,0,0
500328,21,2025-08-27T12:21:00Z,8.822,23.86,51.47,0,7,8,0,0,1,0,0,0
500329,21,2025-08-27T12:36:00Z,9.464,22.41,44.13,0,8,7,0,0,0,0,0,0
500330,21,2025-08-27T12:51:00Z,9.661,22.67,343.88,7,8,7,0,0,0,0,0,1
500331,21,2025-08-27T13:06:00Z,9.512,19.41,310.64,8,7,8,0,0,0,0,0,0
500332,21,2025-08-27T13:21:00Z,9.685,14.24,307.74,8,8,7,1,0,0,0,0,0
500333,21,2025-08-27T13:36:00Z,8.364,24.36,231.86,9,7,8,0,0,0,0,0,0
500334,21,2025-08-27T13:51:00Z,8.802,17.99,304.84,6,7,8,0,0,0,0,0,0
500335,21,2025-08-27T14:06:00Z,8.883,20.63,235.09,7,8,7,0,0,0,0,0,1
500336,21,2025-08-27T14:21:00Z,8.26,15.62,69.73,0,7,8,0,0,0,0,0,0
500337,21,2025-08-27T14:36:00Z,9.974,16.98,80.78,0,9,6,0,1,0,0,0,0
500338,21,2025-08-27T14:51:00Z,8.902,16.0,58.35,0,9,6,1,0,0,0,0,0
500339,21,2025-08-27T15:06:00Z,8.432,21.68,37.61,0,7,8,0,0,0,0,0,0
500340,21,2025-08-27T15:21:00Z,8.428,23.78,60.84,0,8,7,0,1,0,0,0,0
500341,21,2025-08-27T15:36:00Z,9.811,25.03,88.29,0,9,6,0,0,0,0,0,0
500342,21,2025-08-27T15:51:00Z,9.122,19.59,44.54,0,8,7,0,0,0,0,0,0
500343,21,2025-08-27T16:06:00Z,8.276,28.04,50.16,0,8,7,0,0,0,0,0,0
500344,21,2025-08-27T16:21:00Z,9.558,18.81,47.57,0,8,7,0,0,0,0,0,0
500345,21,2025-08-27T16:36:00Z,11.932,85.92,94.42,0,0,15,0,1,0,0,0,0
500346,21,2025-08-27T16:51:00Z,11.785,69.28,38.44,0,0,15,0,0,0,0,0,0
500347,21,2025-08-27T17:06:00Z,13.103,66.78,87.96,0,0,15,0,0,0,0,0,0
500348,21,2025-08-27T17:21:00Z,10.241,64.14,64.58,0,0,15,0,0,0,0,0,0
500349,21,2025-08-27T17:36:00Z,10.92,73.9,54.88,0,0,15,0,0,0,0,0,0
500350,21,2025-08-27T17:51:00Z,13.15,89.12,57.74,0,0,15,0,0,0,0,0,0
500351,21,2025-08-27T18:06:00Z,14.358,69.88,40.76,0,0,15,0,0,0,0,0,0
500352,21,2025-08-27T18:21:00Z,13.032,68.75,59.18,0,0,15,0,0,0,0,0,0
500353,21,2025-08-27T18:36:00Z,13.264,85.66,71.2,0,0,15,1,0,0,0,0,0
500354,21,2025-08-27T18:51:00Z,12.607,61.62,59.16,0,0,15,0,0,0,0,0,0
500355,21,2025-08-27T19:06:00Z,11.946,61.46,77.77,0,0,15,0,0,0,0,0,1
500356,21,2025-08-27T19:21:00Z,9.609,24.65,40.43,0,3,12,0,0,0,0,0,0
500357,21,2025-08-27T19:36:00Z,8.275,19.66,43.23,0,3,12,0,0,0,0,0,1
500358,21,2025-08-27T19:51:00Z,8.095,21.26,74.58,0,3,12,0,0,0,0,0,0
500359,21,2025-08-27T20:06:00Z,8.195,28.55,28.5,0,2,13,1,0,0,0,1,0
500360,21,2025-08-27T20:21:00Z,9.319,26.82,199.68,0,3,12,8,6,0,0,0,0
500361,21,2025-08-27T20:36:00Z,9.146,25.61,129.49,0,2,13,16,11,0,0,0,1
500362,21,2025-08-27T20:51:00Z,9.157,24.68,168.64,0,2,13,17,12,0,0,0,0
500363,21,2025-08-27T21:06:00Z,10.617,22.69,120.35,0,2,13,13,12,0,1,0,0
500364,21,2025-08-27T21:21:00Z,9.291,27.29,169.69,0,3,12,22,17,0,0,0,0
500365,21,2025-08-27T21:36:00Z,9.18,24.79,133.15,0,3,12,24,16,0,0,0,0
500366,21,2025-08-27T21:51:00Z,8.115,26.0,142.07,0,2,13,17,12,0,0,0,1
500367,21,2025-08-27T22:06:00Z,8.406,24.51,163.1,0,3,12,9,9,0,0,0,0
500368,21,2025-08-27T22:21:00Z,8.833,24.33,196.51,0,3,12,24,16,0,0,0,0
500369,21,2025-08-27T22:36:00Z,8.386,20.38,216.36,0,3,12,23,13,0,0,0,0
500370,21,2025-08-27T22:51:00Z,9.132,23.85,166.69,0,3,12,19,10,0,0,0,0
500371,21,2025-08-27T23:06:00Z,9.085,24.68,39.31,0,3,12,0,0,0,0,0,0
500372,21,2025-08-27T23:21:00Z,8.591,27.02,48.13,1,2,13,0,0,0,0,0,0
500373,21,2025-08-27T23:36:00Z,8.51,30.49,72.1,1,2,13,0,0,0,0,0,0
500374,21,2025-08-27T23:51:00Z,9.579,29.83,28.07,0,3,12,0,0,1,0,0,0
500375,21,2025-08-28T00:06:00Z,15.779,3.41,15.21,0,15,0,0,0,8,14,0,0
500376,21,2025-08-28T00:21:00Z,12.728,7.69,60.74,0,15,0,0,0,15,11,0,0
500377,21,2025-08-28T00:36:00Z,15.175,7.35,39.28,0,15,0,0,1,12,19,0,0
500378,21,2025-08-28T00:51:00Z,11.879,4.45,90.11,0,15,0,0,0,10,9,0,1
500379,21,2025-08-28T01:06:00Z,12.796,6.76,66.08,0,15,0,0,0,10,16,0,0
500380,21,2025-08-28T01:21:00Z,14.519,7.59,40.06,0,15,0,0,0,20,6,0,0
500381,21,2025-08-28T01:36:00Z,14.266,3.42,39.31,0,15,0,0,0,8,9,0,0
500382,21,2025-08-28T01:51:00Z,14.332,6.62,47.94,0,15,0,1,0,12,9,0,0
500383,21,2025-08-28T02:06:00Z,12.268,4.56,40.05,0,15,0,0,0,14,11,0,0
500384,21,2025-08-28T02:21:00Z,12.527,6.67,59.02,0,15,0,0,0,19,18,0,0
500385,21,2025-08-28T02:36:00Z,14.367,5.06,33.16,0,15,0,0,0,17,12,0,0
500386,21,2025-08-28T02:51:00Z,9.266,22.82,46.9,0,3,12,0,0,1,0,0,0
500387,21,2025-08-28T03:06:00Z,8.019,31.85,16.82,0,2,13,0,0,0,0,0,0
500388,21,2025-08-28T03:21:00Z,9.0,26.63,53.52,0,3,12,0,0,0,0,0,0
500389,21,2025-08-28T03:36:00Z,9.413,34.72,94.41,0,3,12,0,0,0,0,0,0
500390,21,2025-08-28T03:51:00Z,9.399,28.52,80.35,0,2,13,0,0,0,0,10,14
500391,21,2025-08-28T04:06:00Z,9.66,28.66,71.77,0,3,12,0,0,0,0,12,5
500392,21,2025-08-28T04:21:00Z,8.481,24.22,64.78,0,3,12,0,0,0,0,22,13
500393,21,2025-08-28T04:36:00Z,8.56,33.0,58.79,0,2,13,0,0,0,0,12,9
500394,21,2025-08-28T04:51:00Z,7.936,29.46,42.76,0,2,13,0,0,1,0,19,10
500395,21,2025-08-28T05:06:00Z,8.624,25.74,26.08,0,3,12,0,0,0,0,12,10
500396,21,2025-08-28T05:21:00Z,10.27,23.22,16.33,0,3,12,0,0,0,0,0,0
500397,21,2025-08-28T05:36:00Z,8.964,30.42,46.89,0,2,13,0,0,0,0,0,0
500398,21,2025-08-28T05:51:00Z,9.288,28.28,51.71,0,3,12,0,0,0,0,0,0
500399,21,2025-08-28T06:06:00Z,9.388,31.3,35.7,0,2,13,0,0,0,0,0,0
500400,32,2025-08-27T05:18:00Z,9.295,32.13,76.59,0,3,12,0,0,0,0,0,0
500401,32,2025-08-27T05:33:00Z,9.589,28.73,56.52,0,3,12,0,0,0,0,0,0
500402,32,2025-08-27T05:48:00Z,8.888,30.4,48.85,0,3,12,0,0,0,0,0,0
500403,32,2025-08-27T06:03:00Z,9.141,31.99,45.62,1,3,12,0,0,0,0,0,0
500404,32,2025-08-27T06:18:00Z,9.318,25.83,40.96,0,2,13,0,0,0,0,0,0
500405,32,2025-08-27T06:33:00Z,9.137,26.82,63.75,0,2,13,0,0,0,0,0,0
500406,32,2025-08-27T06:48:00Z,8.747,25.58,58.59,0,3,12,0,0,1,0,0,0
500407,32,2025-08-27T07:03:00Z,8.628,21.97,75.6,0,2,13,0,0,0,0,0,1
500408,32,2025-08-27T07:18:00Z,8.724,28.4,45.3,0,3,12,1,0,0,0,0,0
500409,32,2025-08-27T07:33:00Z,8.675,21.72,33.65,0,3,12,0,0,0,0,0,0
500410,32,2025-08-27T07:48:00Z,20.403,82.98,32.86,0,2,13,0,0,0,0,1,0
500411,32,2025-08-27T08:03:00Z,19.058,90.79,66.63,0,3,12,0,0,0,0,0,0
500412,32,2025-08-27T08:18:00Z,18.784,86.36,13.78,0,3,12,0,0,0,0,0,0
500413,32,2025-08-27T08:33:00Z,16.037,81.28,71.47,0,1,14,0,0,0,0,0,0
500414,32,2025-08-27T08:48:00Z,15.445,92.5,5.0,0,0,15,0,0,0,1,0,0
500415,32,2025-08-27T09:03:00Z,20.699,82.37,56.62,0,2,13,0,0,0,0,0,0
500416,32,2025-08-27T09:18:00Z,19.573,83.59,65.5,0,2,13,0,0,0,0,0,0
500417,32,2025-08-27T09:33:00Z,18.181,72.36,91.5,0,0,15,0,0,0,0,0,0
500418,32,2025-08-27T09:48:00Z,15.518,70.14,54.49,0,2,13,0,0,0,0,0,0
500419,32,2025-08-27T10:03:00Z,20.027,86.07,34.85,0,3,12,0,0,0,0,0,0
500420,32,2025-08-27T10:18:00Z,18.014,79.16,29.36,0,3,12,0,0,0,0,0,0
500421,32,2025-08-27T10:33:00Z,8.994,23.66,65.64,0,7,8,0,0,0,0,0,0
500422,32,2025-08-27T10:48:00Z,8.017,18.0,61.89,0,8,7,0,0,0,0,0,0
500423,32,2025-08-27T11:03:00Z,8.955,27.28,92.25,0,7,8,0,0,0,0,0,0
500424,32,2025-08-27T11:18:00Z,8.095,25.21,80.88,0,7,8,0,0,0,0,0,0
500425,32,2025-08-27T11:33:00Z,8.043,17.25,78.36,0,8,7,0,0,0,0,0,0
500426,32,2025-08-27T11:48:00Z,9.003,24.73,75.59,1,6,9,0,0,0,0,0,0
500427,32,2025-08-27T12:03:00Z,9.214,21.67,50.53,0,8,7,0,0,0,0,0,0
500428,32,2025-08-27T12:18:00Z,8.491,20.15,47.23,0,7,8,0,0,0,0,0,0
500429,32,2025-08-27T12:33:00Z,8.885,17.27,51.11,0,9,6,0,0,0,0,1,0
500430,32,2025-08-27T12:48:00Z,9.473,22.75,299.28,9,7,8,0,0,0,0,0,0
500431,32,2025-08-27T13:03:00Z,9.136,18.24,322.72,9,7,8,0,0,0,0,0,0
500432,32,2025-08-27T13:18:00Z,9.456,17.23,287.54,6,8,7,0,0,0,0,0,0
500433,32,2025-08-27T13:33:00Z,10.292,15.5,327.33,5,7,8,0,0,0,0,0,0
500434,32,2025-08-27T13:48:00Z,9.623,15.64,335.36,7,8,7,0,0,0,0,0,0
500435,32,2025-08-27T14:03:00Z,8.654,21.73,304.83,7,7,8,0,0,0,0,1,0
500436,32,2025-08-27T14:18:00Z,9.888,18.35,50.54,0,8,7,0,1,0,0,1,0
500437,32,2025-08-27T14:33:00Z,10.741,24.35,60.98,0,7,8,0,0,0,0,0,0
500438,32,2025-08-27T14:48:00Z,8.69,17.89,68.31,0,7,8,0,0,0,0,0,0
500439,32,2025-08-27T15:03:00Z,9.709,13.28,32.07,0,6,9,0,0,0,0,0,0
500440,32,2025-08-27T15:18:00Z,10.569,24.47,48.06,1,8,7,0,0,0,0,0,0
500441,32,2025-08-27T15:33:00Z,9.329,20.29,43.07,0,7,8,0,0,0,0,0,0
500442,32,2025-08-27T15:48:00Z,7.792,25.12,58.99,0,8,7,1,0,0,0,0,1
500443,32,2025-08-27T16:03:00Z,8.742,19.58,54.78,0,8,7,0,0,0,0,0,0
500444,32,2025-08-27T16:18:00Z,9.778,15.1,56.65,0,8,7,0,0,0,0,0,0
500445,32,2025-08-27T16:33:00Z,13.089,65.56,83.45,0,0,15,0,0,0,0,0,0
500446,32,2025-08-27T16:48:00Z,10.865,89.44,53.5,0,0,15,0,0,0,1,0,0
500447,32,2025-08-27T17:03:00Z,11.901,65.3,51.72,2,0,15,0,0,0,0,0,0
500448,32,2025-08-27T17:18:00Z,12.162,89.36,83.92,0,0,15,0,0,0,0,0,0
500449,32,2025-08-27T17:33:00Z,10.984,64.67,69.61,1,0,15,0,1,0,0,0,0
500450,32,2025-08-27T17:48:00Z,13.026,74.74,70.78,0,0,15,0,0,0,0,0,0
500451,32,2025-08-27T18:03:00Z,11.628,82.94,61.06,1,0,15,0,0,0,1,0,0
500452,32,2025-08-27T18:18:00Z,14.108,80.44,105.99,0,0,15,0,0,0,0,0,0
500453,32,2025-08-27T18:33:00Z,12.469,71.15,59.63,0,0,15,0,1,0,0,0,0
500454,32,2025-08-27T18:48:00Z,10.932,67.35,66.15,0,0,15,0,0,0,0,0,0
500455,32,2025-08-27T19:03:00Z,12.894,61.7,47.51,0,0,15,0,1,0,0,0,0
500456,32,2025-08-27T19:18:00Z,9.056,27.09,74.48,0,2,13,0,0,0,0,0,0
500457,32,2025-08-27T19:33:00Z,8.417,25.7,47.36,0,3,12,0,0,0,0,0,0
500458,32,2025-08-27T19:48:00Z,7.089,29.22,61.6,0,3,12,1,0,0,1,0,0
500459,32,2025-08-27T20:03:00Z,9.55,30.82,55.72,0,2,13,0,0,0,0,0,0
500460,32,2025-08-27T20:18:00Z,10.174,34.67,156.6,0,2,13,20,17,0,0,0,0
500461,32,2025-08-27T20:33:00Z,9.33,24.93,146.79,0,3,12,11,15,0,0,0,0
500462,32,2025-08-27T20:48:00Z,7.864,22.89,176.49,0,3,12,17,10,0,0,0,0
500463,32,2025-08-27T21:03:00Z,8.12,29.51,226.52,0,2,13,14,6,0,0,0,0
500464,32,2025-08-27T21:18:00Z,9.068,22.0,120.73,0,2,13,13,9,0,0,0,0
500465,32,2025-08-27T21:33:00Z,11.183,32.53,121.78,0,2,13,19,15,0,0,0,0
500466,32,2025-08-27T21:48:00Z,10.606,34.65,184.19,0,2,13,12,11,0,0,0,0
500467,32,2025-08-27T22:03:00Z,9.453,29.64,210.78,0,2,13,12,17,0,0,0,0
500468,32,2025-08-27T22:18:00Z,8.801,26.07,148.86,0,3,12,20,11,0,0,1,0
500469,32,2025-08-27T22:33:00Z,9.364,31.77,199.27,0,2,13,15,6,1,0,0,0
500470,32,2025-08-27T22:48:00Z,8.523,24.26,121.97,0,3,12,18,10,0,0,0,0
500471,32,2025-08-27T23:03:00Z,9.063,25.21,33.55,0,2,13,0,0,0,0,0,0
500472,32,2025-08-27T23:18:00Z,9.312,20.28,34.37,0,3,12,0,1,0,0,0,0
500473,32,2025-08-27T23:33:00Z,8.817,21.5,29.44,0,3,12,0,0,0,0,0,0
500474,32,2025-08-27T23:48:00Z,9.095,23.92,103.28,0,2,13,0,0,0,0,0,0
500475,32,2025-08-28T00:03:00Z,12.61,5.97,70.15,0,15,0,0,0,16,15,0,0
500476,32,2025-08-28T00:18:00Z,11.176,6.71,56.23,0,15,0,1,0,8,19,0,0
500477,32,2025-08-28T00:33:00Z,11.664,4.59,40.65,0,15,0,0,0,16,12,0,0
500478,32,2025-08-28T00:48:00Z,12.253,5.18,29.78,0,15,0,0,0,19,11,0,0
500479,32,2025-08-28T01:03:00Z,12.831,8.54,29.89,0,15,0,0,0,9,8,0,0
500480,32,2025-08-28T01:18:00Z,15.217,6.09,40.83,0,15,0,0,0,15,6,0,0
500481,32,2025-08-28T01:33:00Z,10.969,3.88,33.52,0,15,0,0,0,21,19,0,0
500482,32,2025-08-28T01:48:00Z,12.886,5.98,76.34,0,15,0,0,0,18,16,0,0
500483,32,2025-08-28T02:03:00Z,15.439,4.7,9.22,0,15,0,0,1,23,12,1,0
500484,32,2025-08-28T02:18:00Z,12.495,4.96,56.95,0,15,0,0,1,22,9,0,0
500485,32,2025-08-28T02:33:00Z,12.77,8.57,72.24,0,15,0,0,0,23,19,0,0
500486,32,2025-08-28T02:48:00Z,8.423,16.66,37.72,0,3,12,0,0,0,0,0,0
500487,32,2025-08-28T03:03:00Z,9.518,29.48,93.32,0,3,12,0,0,0,0,0,0
500488,32,2025-08-28T03:18:00Z,8.663,25.81,48.68,0,2,13,0,0,0,0,0,0
500489,32,2025-08-28T03:33:00Z,9.119,30.54,67.73,0,3,12,0,0,0,0,0,0
500490,32,2025-08-28T03:48:00Z,9.3,23.55,69.61,0,2,13,0,0,0,0,15,13
500491,32,2025-08-28T04:03:00Z,8.522,35.55,69.46,0,2,13,0,0,0,0,21,12
500492,32,2025-08-28T04:18:00Z,9.329,26.64,63.76,0,2,13,0,0,0,0,24,5
500493,32,2025-08-28T04:33:00Z,9.687,28.8,112.2,0,2,13,0,0,0,0,8,15
500494,32,2025-08-28T04:48:00Z,9.818,30.34,94.52,0,2,13,0,0,0,0,19,6
500495,32,2025-08-28T05:03:00Z,10.929,18.01,18.24,0,3,12,0,0,0,0,14,8
500496,32,2025-08-28T05:18:00Z,8.876,24.27,53.12,0,3,12,0,0,0,0,0,0
500497,32,2025-08-28T05:33:00Z,8.807,26.61,74.61,0,2,13,0,0,0,1,0,0
500498,32,2025-08-28T05:48:00Z,8.413,26.47,42.24,0,2,13,0,0,0,0,0,0
500499,32,2025-08-28T06:03:00Z,9.59,24.45,44.09,0,3,12,0,0,0,0,0,0
500500,43,2025-08-27T05:15:00Z,5.093,22.32,55.61,0,3,12,0,0,0,0,0,0
500501,43,2025-08-27T05:30:00Z,5.192,27.54,52.13,0,3,12,0,0,0,0,0,0
500502,43,2025-08-27T05:45:00Z,5.81,25.76,49.88,0,2,13,0,1,0,0,0,0
500503,43,2025-08-27T06:00:00Z,4.532,25.5,30.29,0,2,13,0,0,0,0,0,0
500504,43,2025-08-27T06:15:00Z,5.363,36.01,44.77,0,3,12,0,0,0,0,0,0
500505,43,2025-08-27T06:30:00Z,5.401,25.19,35.56,0,3,12,0,0,0,0,0,0
500506,43,2025-08-27T06:45:00Z,4.861,17.02,55.36,0,2,13,0,0,0,0,0,0
500507,43,2025-08-27T07:00:00Z,3.776,22.76,60.71,0,2,13,0,0,0,0,0,0
500508,43,2025-08-27T07:15:00Z,5.201,29.37,90.7,0,2,13,1,0,0,0,0,0
500509,43,2025-08-27T07:30:00Z,4.564,30.22,36.71,0,3,12,0,0,0,0,0,0
500510,43,2025-08-27T07:45:00Z,11.042,70.76,66.32,0,1,14,0,0,0,0,0,0
500511,43,2025-08-27T08:00:00Z,10.794,73.53,60.27,0,1,14,0,0,0,0,0,0
500512,43,2025-08-27T08:15:00Z,11.178,73.87,46.39,0,3,12,0,0,1,0,0,0
500513,43,2025-08-27T08:30:00Z,10.777,92.46,57.29,0,1,14,0,0,0,0,0,0
500514,43,2025-08-27T08:45:00Z,9.997,71.34,37.48,0,2,13,0,0,0,0,1,0
500515,43,2025-08-27T09:00:00Z,11.067,75.83,71.48,0,0,15,0,0,0,0,0,0
500516,43,2025-08-27T09:15:00Z,9.015,90.35,22.54,0,2,13,0,0,0,0,0,0
500517,43,2025-08-27T09:30:00Z,10.765,79.39,68.59,1,0,15,0,1,0,0,0,0
500518,43,2025-08-27T09:45:00Z,9.799,86.6,89.09,0,1,14,0,0,0,0,0,0
500519,43,2025-08-27T10:00:00Z,10.603,88.36,34.66,1,1,14,0,0,0,0,0,1
500520,43,2025-08-27T10:15:00Z,11.202,83.47,8.75,0,1,14,1,0,0,0,0,0
500521,43,2025-08-27T10:30:00Z,5.245,22.81,22.16,0,8,7,0,0,0,0,0,0
500522,43,2025-08-27T10:45:00Z,4.921,23.48,68.09,0,6,9,0,0,0,0,0,0
500523,43,2025-08-27T11:00:00Z,4.302,14.05,65.22,0,6,9,0,0,0,0,0,0
500524,43,2025-08-27T11:15:00Z,4.906,14.93,71.5,0,6,9,0,0,0,0,0,0
500525,43,2025-08-27T11:30:00Z,5.301,26.53,68.01,0,7,8,0,0,2,0,1,0
500526,43,2025-08-27T11:45:00Z,5.278,20.49,37.85,0,8,7,0,0,0,0,0,0
500527,43,2025-08-27T12:00:00Z,5.276,14.64,37.18,0,7,8,0,0,0,0,0,0
500528,43,2025-08-27T12:15:00Z,4.925,26.07,36.57,0,6,9,0,0,0,0,0,0
500529,43,2025-08-27T12:30:00Z,5.28,19.06,67.89,0,8,7,0,0,0,0,0,0
500530,43,2025-08-27T12:45:00Z,4.674,16.4,338.01,7,7,8,0,0,0,0,0,0
500531,43,2025-08-27T13:00:00Z,5.394,17.75,282.49,5,7,8,0,0,0,0,0,0
500532,43,2025-08-27T13:15:00Z,5.349,22.53,225.96,4,7,8,0,0,0,0,0,0
500533,43,2025-08-27T13:30:00Z,5.576,23.73,261.72,8,7,8,1,0,0,0,0,0
500534,43,2025-08-27T13:45:00Z,5.467,20.75,268.29,4,7,8,0,0,0,0,0,0
500535,43,2025-08-27T14:00:00Z,4.735,23.63,333.22,4,8,7,0,0,0,0,0,0
500536,43,2025-08-27T14:15:00Z,4.731,22.14,45.17,0,6,9,0,0,0,0,1,0
500537,43,2025-08-27T14:30:00Z,5.628,23.29,58.8,0,8,7,0,0,0,1,1,0
500538,43,2025-08-27T14:45:00Z,5.127,15.46,37.66,0,9,6,0,0,0,0,0,0
500539,43,2025-08-27T15:00:00Z,5.557,18.81,52.67,0,7,8,0,0,0,0,0,0
500540,43,2025-08-27T15:15:00Z,5.372,22.57,65.81,0,8,7,0,0,0,0,0,0
500541,43,2025-08-27T15:30:00Z,4.354,19.52,95.83,0,8,7,0,0,0,0,0,0
500542,43,2025-08-27T15:45:00Z,4.779,16.44,46.39,0,8,7,0,0,0,0,0,0
500543,43,2025-08-27T16:00:00Z,5.604,19.43,85.14,0,9,6,0,0,0,0,0,0
500544,43,2025-08-27T16:15:00Z,5.186,26.89,50.19,0,7,8,0,0,0,0,0,0
500545,43,2025-08-27T16:30:00Z,6.971,79.63,58.77,0,0,15,0,0,0,0,0,0
500546,43,2025-08-27T16:45:00Z,6.484,77.37,45.96,0,0,15,0,0,0,0,0,0
500547,43,2025-08-27T17:00:00Z,5.543,60.92,53.49,0,0,15,0,0,0,0,0,0
500548,43,2025-08-27T17:15:00Z,7.305,75.99,59.53,0,0,15,0,0,0,0,0,0
500549,43,2025-08-27T17:30:00Z,6.328,89.68,60.3,0,0,15,0,0,0,0,0,0
500550,43,2025-08-27T17:45:00Z,6.513,84.44,47.06,0,0,15,1,0,0,0,0,0
